INDEX,Intercept,ORI2,ORI3,ENV2,CLA2,CLA3,EXC2,EXC3,NEW2,INF2,INF3,PRICE
229,5.138888888888891,-0.33333333333333814,-3.552713678800501e-15,0.16666666666666297,-4.440892098500626e-16,-1.8333333333333366,0.8333333333333328,2.33333333333333,3.4166666666666665,1.1666666666666705,1.0000000000000027,-0.4999999999999997
230,10.333333333333341,-2.0000000000000036,-1.0000000000000013,-0.7500000000000029,0.33333333333333237,-1.8333333333333366,0.666666666666667,0.33333333333333226,-0.2500000000000029,-0.16666666666666646,0.1666666666666643,-1.0833333333333344
235,8.361111111111116,-0.3333333333333359,-0.8333333333333341,0.33333333333333104,-0.33333333333333426,-2.8333333333333366,0.666666666666667,0.6666666666666653,0.5833333333333316,-1.3333333333333328,-1.3333333333333353,-0.16666666666666707
236,4.805555555555559,-1.3333333333333395,1.499999999999997,0.9166666666666636,1.3333333333333335,-0.6666666666666683,0.16666666666666674,1.4999999999999964,0.16666666666666274,2.33333333333334,1.333333333333337,-0.9166666666666676
242,6.500000000000003,-0.833333333333337,0.333333333333331,-0.5000000000000036,-0.16666666666666652,-3.3333333333333357,-0.16666666666666785,0.6666666666666636,0.9999999999999986,1.3333333333333384,1.1666666666666687,-0.16666666666666746
243,5.166666666666668,-0.3333333333333365,0.33333333333333115,0.9999999999999982,-0.5000000000000011,-2.55351295663786e-15,0.3333333333333335,1.166666666666664,1.4999999999999993,0.16666666666666818,-0.16666666666666563,-0.75
246,4.000000000000002,-1.333333333333337,-1.1666666666666694,-2.886579864025407e-15,-0.1666666666666663,-2.333333333333335,-0.3333333333333335,0.3333333333333314,3.5000000000000013,1.833333333333337,1.6666666666666683,-0.08333333333333359
248,1.6111111111111116,-3.552713678800501e-15,0.8333333333333321,0.33333333333332793,-1.5,-1.6666666666666672,1.6666666666666659,2.6666666666666634,6.333333333333334,0.5000000000000032,-0.6666666666666641,-0.2499999999999997
251,3.7777777777777803,-0.3333333333333355,-0.8333333333333348,-0.4166666666666664,-0.833333333333335,1.1666666666666647,-0.16666666666666718,0.49999999999999845,0.5833333333333345,0.8333333333333329,1.0000000000000007,-0.16666666666666757
252,5.055555555555561,-2.333333333333334,-5.000000000000002,1.6666666666666674,-4.440892098500626e-16,-0.3333333333333357,-0.3333333333333317,-0.9999999999999999,-0.8333333333333357,1.6666666666666634,-3.3306690738754696e-15,-0.16666666666666707
257,2.166666666666668,0.4999999999999989,-7.771561172376096e-16,-0.25000000000000144,-1.1102230246251565e-15,0.49999999999999845,-0.500000000000002,-0.5000000000000018,4.750000000000003,-1.569465717000536e-15,0.4999999999999998,-2.7755575615628914e-16
