INDEX,CARD,ORI1,ORI2,ORI3,ENV1,ENV2,CLA1,CLA2,CLA3,EXC1,EXC2,EXC3,NEW1,NEW2,INF1,INF2,INF3,PRICE,Y,Cluster
306,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,7,0
306,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,3,0
306,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,3,0
306,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,3,0
306,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,7,0
306,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,3,0
306,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,7,0
306,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,7,0
306,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,7,0
306,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,7,0
306,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,7,0
306,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,7,0
306,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,2,0
306,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,2,0
306,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,8,0
306,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,8,0
306,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,7,0
310,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,2,1
310,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,3,1
310,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,4,1
310,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,3,1
310,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,8,1
310,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,5,1
310,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,4,1
310,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,4,1
310,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,9,1
310,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,5,1
310,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,7,1
310,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,3,1
310,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,7,1
310,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,4,1
310,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,4,1
310,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,4,1
310,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,8,1
310,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,4,1
312,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,1
312,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,2,1
312,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,0,1
312,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,5,1
312,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,3,1
312,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,6,1
312,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,5,1
312,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,3,1
312,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,3,1
312,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,5,1
312,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,6,1
312,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,3,1
312,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,4,1
312,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,5,1
312,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,2,1
312,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,6,1
312,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,4,1
312,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,6,1
318,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,8,0
318,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,7,0
318,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,6,0
318,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,7,0
318,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,6,0
318,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,5,0
318,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,6,0
318,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,7,0
318,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,8,0
318,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,7,0
318,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,6,0
318,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,6,0
318,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,6,0
318,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,7,0
318,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,8,0
318,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,8,0
318,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,7,0
318,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,6,0
319,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,2,0
319,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,2,0
319,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,6,0
319,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,6,0
319,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,4,0
319,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,6,0
319,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,5,0
319,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,8,0
319,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,10,0
319,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,8,0
319,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,8,0
319,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,3,0
319,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,10,0
319,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,8,0
319,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,8,0
319,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,9,0
319,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,9,0
319,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,3,0
320,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,1,1
320,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,3,1
320,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,2,1
320,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,2,1
320,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,3,1
320,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,3,1
320,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1
320,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,3,1
320,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,7,1
320,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,3,1
320,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,6,1
320,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,4,1
320,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,4,1
320,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,2,1
320,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,4,1
320,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,5,1
320,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,4,1
320,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,5,1
321,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,1,1
321,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,5,1
321,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,3,1
321,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,0,1
321,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1
321,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,0,1
321,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1
321,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,0,1
321,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,5,1
321,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,2,1
321,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,1,1
321,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
321,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,5,1
321,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,1,1
321,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,5,1
321,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
321,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,0,1
321,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,1,1
325,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,5,0
325,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,9,0
325,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,7,0
325,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,9,0
325,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,7,0
325,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,6,0
325,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,7,0
325,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,7,0
325,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,7,0
325,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,7,0
325,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,7,0
325,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,7,0
325,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,9,0
325,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,5,0
325,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,7,0
325,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,9,0
325,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,8,0
325,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,5,0
326,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,1,1
326,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,2,1
326,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,0,1
326,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,0,1
326,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1
326,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,1,1
326,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1
326,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,5,1
326,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1
326,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,4,1
326,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,2,1
326,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,2,1
326,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,5,1
326,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,2,1
326,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,2,1
326,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,5,1
326,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,1,1
326,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,1,1
329,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,1,0
329,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,10,0
329,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,7,0
329,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,10,0
329,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,2,0
329,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,1,0
329,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,9,0
329,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,9,0
329,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,2,0
329,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,9,0
329,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,9,0
329,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,9,0
329,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,10,0
329,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,2,0
329,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,9,0
329,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,10,0
329,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,8,0
329,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,3,0
335,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,1,1
335,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,2,1
335,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,1,1
335,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,1,1
335,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,3,1
335,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,1,1
335,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1
335,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,1,1
335,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,4,1
335,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1
335,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,7,1
335,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1
335,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,5,1
335,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,1,1
335,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,3,1
335,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,2,1
335,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,6,1
335,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,1,1
340,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,2,1
340,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,7,1
340,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,5,1
340,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,7,1
340,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,7,1
340,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,5,1
340,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1
340,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,7,1
340,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,7,1
340,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,5,1
340,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,8,1
340,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,5,1
340,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,7,1
340,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,5,1
340,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,7,1
340,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,7,1
340,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,8,1
340,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,6,1
342,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,6,0
342,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,6,0
342,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,2,0
342,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,7,0
342,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,7,0
342,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,2,0
342,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,6,0
342,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,6,0
342,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,7,0
342,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,6,0
342,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,10,0
342,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,7,0
342,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,9,0
342,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,3,0
342,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,7,0
342,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,9,0
342,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,10,0
342,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,7,0
345,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,8,0
345,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,8,0
345,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,7,0
345,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,8,0
345,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,7,0
345,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,8,0
345,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,7,0
345,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,8,0
345,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,7,0
345,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,7,0
345,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,7,0
345,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,8,0
345,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,8,0
345,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,8,0
345,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,7,0
345,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,8,0
345,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,7,0
345,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,7,0
346,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,1
346,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,2,1
346,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,1,1
346,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,3,1
346,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,4,1
346,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,1,1
346,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1
346,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,4,1
346,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,5,1
346,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,2,1
346,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,4,1
346,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,2,1
346,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,2,1
346,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,2,1
346,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,2,1
346,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,3,1
346,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,4,1
346,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,2,1
347,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,0
347,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,10,0
347,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,7,0
347,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,8,0
347,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
347,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,0,0
347,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,7,0
347,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,10,0
347,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,7,0
347,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,10,0
347,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,10,0
347,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,10,0
347,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,10,0
347,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,0,0
347,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,7,0
347,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,8,0
347,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,10,0
347,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,0,0
348,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,0
348,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,6,0
348,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,5,0
348,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,10,0
348,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,3,0
348,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,3,0
348,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,8,0
348,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,8,0
348,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,10,0
348,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,7,0
348,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,10,0
348,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0
348,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,5,0
348,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,5,0
348,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,5,0
348,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,5,0
348,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,5,0
348,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,0,0
349,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,10,0
349,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,10,0
349,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,10,0
349,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,10,0
349,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,10,0
349,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,6,0
349,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,6,0
349,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,10,0
349,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,10,0
349,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,6,0
349,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,6,0
349,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,10,0
349,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,10,0
349,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,6,0
349,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,10,0
349,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,10,0
349,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,6,0
349,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,10,0
350,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,5,1
350,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,6,1
350,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,2,1
350,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,2,1
350,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,5,1
350,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,6,1
350,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1
