INDEX,CARD,OAU1,OAU2,OAU3,MTY1,MTY2,EIN1,EIN2,EIN3,SIN1,SIN2,SIN3,EFI1,EFI2,EFI3,AFI1,AFI2,AFI3,PRICE,Y,Cluster
385,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,5,0
385,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,8,0
385,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
385,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0
385,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,5,0
385,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,5,0
385,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,5,0
385,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,2,0
385,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,2,0
385,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,7,0
385,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,2,0
385,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,8,0
385,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,2,0
385,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,2,0
385,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,7,0
385,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0
385,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,0,0
387,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,2,0
387,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,5,0
387,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,5,0
387,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
387,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0
387,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,4,0
387,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,4,0
387,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,3,0
387,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,2,0
387,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,3,0
387,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,6,0
387,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,5,0
387,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,3,0
387,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,2,0
387,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,4,0
387,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,6,0
387,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,5,0
387,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,0
388,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,4,0
388,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,5,0
388,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,4,0
388,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5,0
388,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,5,0
388,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,4,0
388,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,4,0
388,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,5,0
388,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,5,0
388,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,4,0
388,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,5,0
388,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,4,0
388,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,4,0
388,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,5,0
388,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,5,0
388,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,5,0
388,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,4,0
388,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,4,0
390,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,4,0
390,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,6,0
390,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,8,0
390,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0
390,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,3,0
390,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,2,0
390,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,7,0
390,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,7,0
390,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,6,0
390,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,2,0
390,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,7,0
390,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,6,0
390,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,7,0
390,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,8,0
390,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,7,0
390,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,5,0
390,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,7,0
390,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,7,0
394,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0
394,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,10,0
394,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,3,0
394,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
394,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0
394,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0
394,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
394,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,2,0
394,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,0,0
394,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,0,0
394,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,7,0
394,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,4,0
394,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,0,0
394,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,0
394,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,3,0
394,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,2,0
394,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,3,0
394,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,0,0
396,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,1,1
396,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,7,1
396,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,4,1
396,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1
396,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,1,1
396,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,3,1
396,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,6,1
396,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1,1
396,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,1,1
396,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,1
396,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,9,1
396,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,6,1
396,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,0,1
396,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,1
396,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,2,1
396,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,2,1
396,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,3,1
396,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,0,1
398,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,3,1
398,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,10,1
398,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,8,1
398,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
398,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,10,1
398,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,5,1
398,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,10,1
398,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,7,1
398,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,9,1
398,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,8,1
398,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,10,1
398,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,10,1
398,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,8,1
398,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,7,1
398,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,9,1
398,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,10,1
398,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,10,1
398,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,0,1
400,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,1,1
400,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,10,1
400,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,8,1
400,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
400,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,8,1
400,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,3,1
400,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,8,1
400,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,4,1
400,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,1,1
400,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,1
400,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,9,1
400,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,7,1
400,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,0,1
400,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,2,1
400,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,5,1
400,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,4,1
400,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,10,1
400,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,1
403,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,5,0
403,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,5,0
403,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,5,0
403,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0
403,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,2,0
403,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,2,0
403,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,2,0
403,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,2,0
403,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,3,0
403,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,2,0
403,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,5,0
403,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,2,0
403,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,4,0
403,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,2,0
403,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,4,0
403,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,4,0
403,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,2,0
403,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,2,0
404,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,1,0
404,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,8,0
404,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,4,0
404,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4,0
404,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,3,0
404,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,3,0
404,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,4,0
404,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,3,0
404,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,2,0
404,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,2,0
404,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,8,0
404,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,5,0
404,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,2,0
404,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,2,0
404,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,3,0
404,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,3,0
404,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,4,0
404,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,2,0
407,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0
407,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,8,0
407,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,6,0
407,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
407,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,3,0
407,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,2,0
407,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,5,0
407,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,3,0
407,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,3,0
407,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,3,0
407,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,7,0
407,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,5,0
407,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,3,0
407,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,1,0
407,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,3,0
407,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,4,0
407,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,3,0
407,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,2,0
408,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,1,1
408,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,10,1
408,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,6,1
408,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,10,1
408,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,5,1
408,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,6,1
408,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,10,1
408,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,6,1
408,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,1,1
408,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,1
408,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,10,1
408,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,10,1
408,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,1,1
408,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,1,1
408,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,3,1
408,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,3,1
408,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,10,1
408,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,1
410,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,1,1
410,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,10,1
410,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,4,1
410,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,1
410,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,7,1
410,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,4,1
410,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,2,1
410,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,6,1
410,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,1,1
410,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,1
410,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,10,1
410,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,9,1
410,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,1,1
410,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,1,1
410,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,2,1
410,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,3,1
410,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,8,1
410,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,1
414,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0
414,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0
414,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,1,0
414,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
414,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0
414,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0
414,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0
414,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0
414,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,0,0
414,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,0,0
414,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
414,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
414,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,0,0
414,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,0
414,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0
414,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0
414,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0
414,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,0,0
418,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,1,1
418,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,10,1
418,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,2,1
418,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4,1
418,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,3,1
418,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,1,1
418,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,6,1
418,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1,1
418,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,1,1
418,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,1
418,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,6,1
418,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,5,1
418,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,1,1
418,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,1
418,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,3,1
418,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,2,1
418,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,5,1
418,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,1
421,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,3,1
421,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,9,1
421,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,7,1
421,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3,1
421,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,5,1
421,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,6,1
421,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,8,1
421,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,7,1
421,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,3,1
421,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,3,1
421,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,8,1
421,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,9,1
421,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,6,1
421,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,6,1
421,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,7,1
421,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,6,1
421,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,6,1
421,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,1
423,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,3,1
423,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,9,1
423,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,7,1
423,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4,1
423,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,6,1
423,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,6,1
423,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,9,1
423,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,8,1
423,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,4,1
423,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,6,1
423,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,10,1
423,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,9,1
423,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,6,1
423,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,5,1
423,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,7,1
423,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,7,1
423,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,7,1
423,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,3,1
425,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,5,0
425,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,5,0
425,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,4,0
425,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
425,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0
425,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,4,0
425,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,5,0
425,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,5,0
425,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,5,0
425,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,5,0
