INDEX,CARD,ORI1,ORI2,ORI3,ENV1,ENV2,CLA1,CLA2,CLA3,EXC1,EXC2,EXC3,NEW1,NEW2,INF1,INF2,INF3,PRICE,Y
202,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,9
202,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,6
202,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,10
202,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,8
202,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,5
202,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,6
202,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,4
202,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,9
202,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,7
202,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,1
202,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,1
202,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,9
202,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,9
202,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,3
215,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,3
215,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,3
215,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,3
215,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,7
215,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,3
215,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,2
215,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,3
215,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,8
215,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,8
215,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,6
215,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,8
215,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,3
215,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,3
215,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,5
215,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,3
215,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,7
215,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,6
215,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,5
216,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,7
216,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,7
216,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,3
216,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,3
216,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,5
216,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,2
216,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,2
216,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,7
216,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,7
216,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,4
216,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,4
216,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,3
216,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,3
216,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,7
216,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,3
216,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,4
216,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,4
216,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,5
221,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,3
221,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,4
221,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,5
221,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,5
221,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,6
221,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,5
221,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,6
221,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,4
221,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,7
221,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,5
221,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,7
221,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,6
221,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,4
221,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,7
221,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,6
221,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,6
221,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,6
221,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,6
223,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,9
223,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,9
223,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,8
223,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,9
223,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,10
223,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,10
223,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,10
223,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,10
223,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,10
223,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,10
223,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,5
223,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,10
223,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,8
223,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,5
223,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,5
223,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,8
223,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,8
223,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,4
229,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,2
229,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,6
229,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,2
229,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,7
229,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,7
229,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,2
229,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,5
229,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,7
229,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,10
229,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,8
229,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,10
229,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,7
229,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,8
229,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,5
229,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,8
229,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,7
229,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,9
229,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,5
230,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,3
230,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,5
230,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,8
230,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,5
230,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,5
230,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,5
230,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,9
230,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,6
230,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,6
230,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,10
230,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,7
230,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,8
230,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,7
230,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,7
230,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,6
230,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,9
230,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,8
230,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,6
235,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,2
235,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,7
235,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,7
235,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,7
235,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,7
235,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,4
235,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,7
235,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,7
235,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,3
235,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,7
235,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,7
235,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,7
235,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,8
235,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,8
235,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,8
235,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,8
235,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,8
235,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,4
236,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,3
236,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,1
236,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,8
236,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,6
236,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,3
236,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,6
236,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,3
236,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,8
236,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,8
236,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,8
236,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,6
236,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,7
236,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,8
236,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,3
236,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,2
236,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,7
236,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,6
236,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,4
242,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,3
242,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,6
242,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,5
242,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,7
242,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,3
242,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,3
242,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,7
242,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,7
242,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,6
242,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,8
242,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,9
242,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,7
242,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,9
242,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,3
242,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,6
242,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,7
242,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,7
242,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,5
243,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,2
243,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,4
243,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,3
243,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,5
243,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,7
243,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,4
243,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,5
243,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,5
243,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,8
243,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,4
243,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,5
243,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,6
243,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,5
243,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,5
243,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,4
243,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,5
243,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,6
243,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,4
246,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,1
246,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,4
246,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,2
246,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,3
246,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,4
246,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,4
246,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,2
246,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,3
246,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,5
246,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,6
246,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,9
246,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,5
246,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,9
246,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,3
246,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,6
246,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,6
246,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,8
246,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,1
248,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,0
248,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,3
248,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,3
248,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,5
248,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,8
248,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,0
248,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,1
248,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,3
248,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,10
248,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,2
248,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,8
248,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,0
248,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,9
248,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,2
248,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,5
248,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,3
248,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,9
248,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,0
251,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,6
251,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,3
251,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,2
251,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,3
251,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,4
251,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,5
251,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,3
251,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,3
251,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,6
251,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,4
251,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,4
251,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,2
251,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,4
251,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,5
251,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,3
251,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,5
251,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,5
251,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,4
252,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,2
252,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,2
252,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,0
252,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,0
252,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,2
252,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,8
252,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,6
252,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,6
252,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,0
252,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,6
252,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,2
252,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,0
252,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,0
252,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,2
252,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,2
252,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,2
252,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,6
252,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,0
257,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,5
257,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,2
257,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,2
257,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,2
257,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,7
257,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,2
257,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,2
257,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,2
257,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,7
257,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,2
257,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,7
257,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,2
257,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,7
257,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,2
257,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,7
257,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,2
257,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,7
257,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,2
267,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,0
267,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,0
267,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,0
267,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,0
267,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,5
267,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,0
267,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,0
267,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,0
267,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,9
267,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,0
267,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,1
267,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,0
267,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,9
267,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,0
267,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,0
267,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,0
267,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,0
267,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,0
272,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,3
272,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,5
272,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,3
272,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,3
272,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,0
272,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,1
272,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,3
272,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,5
272,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,3
272,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,5
272,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,5
272,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,5
272,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,5
272,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,0
272,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,3
272,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,5
272,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,5
272,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,2
273,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,9
273,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,8
273,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,1
273,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,7
273,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,6
273,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,1
273,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,5
273,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,5
273,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,8
273,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,7
273,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,8
273,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,3
273,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,2
273,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,5
273,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,2
273,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,5
273,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,4
273,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,2
285,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,4
