INDEX,CARD,OAU1,OAU2,OAU3,MTY1,MTY2,EIN1,EIN2,EIN3,SIN1,SIN2,SIN3,EFI1,EFI2,EFI3,AFI1,AFI2,AFI3,PRICE,Y
398,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,8
398,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,10
398,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,10
398,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,8
398,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,7
398,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,9
398,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,10
398,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,10
398,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,0
400,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,1
400,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,10
400,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,8
400,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
400,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,8
400,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,3
400,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,8
400,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,4
400,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,1
400,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,1
400,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,9
400,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,7
400,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,0
400,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,2
400,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,5
400,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,4
400,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,10
400,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,1
403,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,5
403,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,5
403,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,5
403,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,2
403,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,2
403,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,2
403,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,2
403,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,2
403,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,3
403,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,2
403,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,5
403,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,2
403,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,4
403,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,2
403,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,4
403,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,4
403,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,2
403,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,2
404,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,1
404,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,8
404,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,4
404,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,4
404,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,3
404,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,3
404,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,4
404,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,3
404,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,2
404,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,2
404,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,8
404,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,5
404,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,2
404,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,2
404,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,3
404,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,3
404,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,4
404,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,2
407,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
407,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,8
407,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,6
407,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,1
407,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,3
407,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,2
407,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,5
407,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,3
407,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,3
407,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,3
407,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,7
407,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,5
407,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,3
407,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,1
407,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,3
407,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,4
407,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,3
407,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,2
408,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,1
408,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,10
408,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,6
408,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,10
408,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,5
408,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,6
408,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,10
408,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,6
408,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,1
408,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,1
408,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,10
408,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,10
408,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,1
408,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,1
408,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,3
408,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,3
408,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,10
408,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,1
410,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,1
410,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,10
410,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,4
410,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,2
410,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,7
410,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,4
410,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,2
410,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,6
410,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,1
410,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,1
410,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,10
410,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,9
410,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,1
410,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,1
410,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,2
410,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,3
410,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,8
410,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,1
414,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
414,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,1
414,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,1
414,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,1
414,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,0
414,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,0
414,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,1
414,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,0
414,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,0
414,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,0
414,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,0
414,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,0
414,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,0
414,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,0
414,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,0
414,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,0
414,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,1
414,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,0
418,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,1
418,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,10
418,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,2
418,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,4
418,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,3
418,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,1
418,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,6
418,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,1
418,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,1
418,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,1
418,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,6
418,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,5
418,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,1
418,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,0
418,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,3
418,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,2
418,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,5
418,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,1
421,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,3
421,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,9
421,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,7
421,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,3
421,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,5
421,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,6
421,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,8
421,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,7
421,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,3
421,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,3
421,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,8
421,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,9
421,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,6
421,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,6
421,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,7
421,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,6
421,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,6
421,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,1
423,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,3
423,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,9
423,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,7
423,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,4
423,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,6
423,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,6
423,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,9
423,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,8
423,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,4
423,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,6
423,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,10
423,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,9
423,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,6
423,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,5
423,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,7
423,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,7
423,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,7
423,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,3
425,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,5
425,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,5
425,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,4
425,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,1
425,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,4
425,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,4
425,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,5
425,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,5
425,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,5
425,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,5
425,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,4
425,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,3
425,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,6
425,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,3
425,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,5
425,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,5
425,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,5
425,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,5
426,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
426,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,4
426,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,4
426,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,6
426,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,6
426,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,3
426,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,4
426,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,2
426,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,5
426,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,3
426,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,8
426,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,4
426,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,1
426,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,2
426,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,2
426,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,1
426,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,6
426,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,0
427,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,2
427,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,6
427,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,6
427,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,7
427,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,6
427,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,7
427,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,6
427,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,2
427,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,3
427,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,3
427,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,7
427,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,7
427,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,3
427,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,4
427,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,6
427,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,6
427,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,7
427,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,3
428,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,7
428,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,8
428,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,6
428,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
428,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,3
428,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,2
428,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,3
428,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,4
428,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,2
428,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,4
428,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,6
428,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,4
428,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,3
428,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,4
428,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,5
428,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,4
428,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,4
428,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,2
430,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
430,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,5
430,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,9
430,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
430,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,0
430,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,0
430,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,0
430,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,0
430,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,5
430,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,0
430,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,10
430,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,0
430,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,1
430,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,1
430,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,0
430,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,0
430,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,1
430,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,1
431,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,4
431,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,5
431,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,6
431,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,1
431,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,1
431,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,6
431,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,1
431,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,8
431,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,8
431,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,0
431,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,10
431,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,1
431,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,5
431,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,0
431,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,1
431,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,9
431,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,0
431,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,2
432,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,1
432,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,9
432,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,8
432,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,7
432,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,5
432,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,5
432,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,8
432,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,7
432,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,3
432,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,3
432,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,9
432,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,7
432,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,3
432,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,2
432,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,6
432,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,6
432,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,7
432,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,2
437,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
437,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,1
437,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,1
437,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
437,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,0
